Owner,Rooms set,Price,property_image
BUILDER,Residential Plot in JBMR green city, 4 L,https://static.makaan.com/16/10230271/274/129849882.jpeg?width=460&height=260
BUILDER,Residential Plot in JBMR green city, 2.8 L,https://static.makaan.com/16/10230271/274/129848100.jpeg?width=460&height=260
BUILDER,Residential Plot in JBMR green city, 3.2 L,https://static.makaan.com/16/10230271/274/129848592.jpeg?width=460&height=260
BUILDER,Residential Plot in top airport jewar, 4.2 L,https://static.makaan.com/16/10230271/274/129852563.jpeg?width=460&height=260
BUILDER,Residential Plot in top jewar city, 3.6 L,https://static.makaan.com/16/10230271/274/129851644.jpeg?width=460&height=260
AGENT,Residential Plot in Airport City plots, 13 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 14.17 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in new green city, 2.5 L,https://static.makaan.com/16/104851453/274/129973431.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 3.25 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in new dankaur city, 5.95 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in new royal city, 8.64 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 9.54 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 7.35 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 8.27 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 6.45 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 13.25 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 12.28 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 11.35 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 10.45 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 5.55 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in om sai ram residency, 4.65 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in new green city, 2 L,https://static.makaan.com/16/14921601/274/133672455.jpeg?width=460&height=260
AGENT,Residential Plot in new green city sector 150, 8 L,https://static.makaan.com/16/104851453/274/133622146.jpeg?width=460&height=260
AGENT,Residential Plot in new green city sec150 on road property, 6 L,https://static.makaan.com/16/104851453/274/133621510.jpeg?width=460&height=260
AGENT,Residential Plot in new green city sector 150, 2 L,https://static.makaan.com/16/104851453/274/133620821.jpeg?width=460&height=260
AGENT,Residential Plot in new green city sector 150, 4 L,https://static.makaan.com/16/104851453/274/133619916.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 2 L,https://static.makaan.com/16/104851453/274/133619017.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 6.46 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
AGENT,Residential Plot in new dankaur city, 3.74 L,https://www.makaan.com/images/dummy/plot-under-screening.jpg
BUILDER,Residential Plot in royal dankaur city, 4.93 L,https://static.makaan.com/16/10230271/274/136816980.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 12 L,https://static.makaan.com/16/10230271/274/127020378.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 7 L,https://static.makaan.com/16/10230271/274/127020080.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 16 L,https://static.makaan.com/16/10230271/274/127019843.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 22 L,https://static.makaan.com/16/10230271/274/127019729.jpeg?width=460&height=260
BUILDER,Residential Plot in royal jewer city, 2.5 L,https://static.makaan.com/16/10230271/274/126781483.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 1 L,https://static.makaan.com/16/10230271/274/126781217.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankoar city, 7.65 L,https://static.makaan.com/16/10230271/274/136770543.jpeg?width=460&height=260
BUILDER,Residential Plot in royal dankaur city, 4.25 L,https://static.makaan.com/16/10230271/274/136671722.jpeg?width=460&height=260
BUILDER,Residential Plot in royal dankaur city, 3.4 L,https://static.makaan.com/16/10230271/274/136671578.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 4.72 L,https://static.makaan.com/16/10230271/274/136623945.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 35.28 L,https://static.makaan.com/16/10230271/274/136623736.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 12.6 L,https://static.makaan.com/16/10230271/274/137079609.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 14 L,https://static.makaan.com/16/10230271/274/137079353.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 33.15 L,https://static.makaan.com/16/10230271/274/136999429.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 11.9 L,https://static.makaan.com/16/10230271/274/136999268.jpeg?width=460&height=260
BUILDER,Residential Plot in royal green city, 3.82 L,https://static.makaan.com/16/10230271/274/136937109.jpeg?width=460&height=260
BUILDER,Residential Plot in royal dankaur city, 2.97 L,https://static.makaan.com/16/10230271/274/136936920.jpeg?width=460&height=260
BUILDER,Residential Plot in ujwal city, 4 L,https://static.makaan.com/16/10230271/274/127319689.jpeg?width=460&height=260
BUILDER,Residential Plot in super top city, 2 L,https://static.makaan.com/16/10230271/274/127320093.jpeg?width=460&height=260
BUILDER,Residential Plot in super green city, 4.8 L,https://static.makaan.com/16/10230271/274/127317857.jpeg?width=460&height=260
BUILDER,Residential Plot in ujwal city, 4.2 L,https://static.makaan.com/16/10230271/274/127319215.jpeg?width=460&height=260
BUILDER,Residential Plot in top green city, 4.4 L,https://static.makaan.com/16/10230271/274/127318634.jpeg?width=460&height=260
BUILDER,Residential Plot in royal dankaur city, 6.63 L,https://static.makaan.com/16/10230271/274/136817226.jpeg?width=460&height=260
AGENT,1 BHK Independent House in XU3, 90 L,https://www.makaan.com/images/dummy/independent-house-under-screening.jpg
AGENT,3 BHK Apartment in Primrose Ryne, 54 L,https://static.makaan.com/16/12881329/274/113813150.jpeg?width=460&height=260
AGENT,3 BHK Apartment in  WTC Quad Residences, 63.64 L,https://www.makaan.com/images/dummy/apartment-no-image.jpg
AGENT,3 BHK Apartment in Omaxe The Hemisphere, 58.94 L,https://static.makaan.com/1/1931743/291/the-hemisphere-landscape-garden-and-tree-planting-133062919.jpeg?width=460&height=260
AGENT,3 BHK Apartment in One Leaf Troy, 53.68 L,https://static.makaan.com/1/645964/298/images-for-main-other-of-one-leaf-troy-1115534.jpeg?width=460&height=260
AGENT,2 BHK Apartment in Supertech Eco Village 2, 43 L,https://static.makaan.com/16/104820520/274/138354474.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 3.5 L,https://static.makaan.com/16/105370612/274/142292310.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.2 L,https://static.makaan.com/16/105370612/274/142292351.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.2 L,https://static.makaan.com/16/105370612/274/142292366.jpeg?width=460&height=260
BUILDER,Residential Plot in I and s buildtech Pvt Ltd, 11.15 L,https://static.makaan.com/16/9575127/274/142288005.jpeg?width=460&height=260
BUILDER,Residential Plot in I and s buildtech Pvt Ltd, 13.35 L,https://static.makaan.com/16/9575127/274/142288145.jpeg?width=460&height=260
BUILDER,Residential Plot in I and s buildtech Pvt Ltd, 4.2 L,https://static.makaan.com/16/9575127/274/142285036.jpeg?width=460&height=260
BUILDER,Residential Plot in I and s buildtech Pvt Ltd, 14.33 L,https://static.makaan.com/16/9575127/274/142288308.jpeg?width=460&height=260
BUILDER,Residential Plot in I and s buildtech Pvt Ltd, 5.05 L,https://static.makaan.com/16/9575127/274/142285074.jpeg?width=460&height=260
BUILDER,Residential Plot in I and s buildtech Pvt Ltd, 5.9 L,https://static.makaan.com/16/9575127/274/142285116.jpeg?width=460&height=260
BUILDER,Residential Plot in I and s buildtech Pvt Ltd, 6.75 L,https://static.makaan.com/16/9575127/274/142285342.jpeg?width=460&height=260
BUILDER,Residential Plot in I and s buildtech Pvt Ltd, 7.6 L,https://static.makaan.com/16/9575127/274/142285508.jpeg?width=460&height=260
BUILDER,Residential Plot in I and s buildtech Pvt Ltd, 8.65 L,https://static.makaan.com/16/9575127/274/142285526.jpeg?width=460&height=260
BUILDER,Residential Plot in I and s buildtech Pvt Ltd, 10.26 L,https://static.makaan.com/16/9575127/274/142285562.jpeg?width=460&height=260
AGENT,2 BHK Apartment in Arihant amber, 48 L,https://static.makaan.com/16/105603805/274/138368449.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 1.65 L,https://static.makaan.com/16/3532293/274/138463539.jpeg?width=460&height=260
BUILDER,Residential Plot in new dankaur city, 18.4 L,https://static.makaan.com/16/3532293/274/138463115.jpeg?width=460&height=260
AGENT,Residential Plot in the royal city, 30 L,https://static.makaan.com/16/105673649/274/138637166.jpeg?width=460&height=260
AGENT,Residential Plot in the royal city, 6 L,https://static.makaan.com/16/105673649/274/138636753.jpeg?width=460&height=260
AGENT,Residential Plot in New dankaur city, 5.4 L,https://static.makaan.com/16/105552884/274/138683478.jpeg?width=460&height=260
AGENT,Residential Plot in New Dankaur city, 13.6 L,https://static.makaan.com/16/105552884/274/138683035.jpeg?width=460&height=260
AGENT,Residential Plot in New Dankaur city, 4.77 L,https://static.makaan.com/16/105552884/274/138708440.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 3.76 L,https://static.makaan.com/16/106179868/274/140804599.jpeg?width=460&height=260
AGENT,Residential Plot in new dankaur city, 4.7 L,https://static.makaan.com/16/106179868/274/140804785.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 19.2 L,https://static.makaan.com/16/106179868/274/140805635.jpeg?width=460&height=260
AGENT,Residential Plot, 24 L,https://static.makaan.com/16/106179868/274/140805865.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.88 L,https://static.makaan.com/16/105851121/274/138871396.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.81 L,https://static.makaan.com/16/105851121/274/138871173.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.74 L,https://static.makaan.com/16/105851121/274/138870870.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.67 L,https://static.makaan.com/16/105851121/274/138870553.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.53 L,https://static.makaan.com/16/105851121/274/138870262.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.46 L,https://static.makaan.com/16/105851121/274/138870205.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.39 L,https://static.makaan.com/16/105851121/274/138870142.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.32 L,https://static.makaan.com/16/105851121/274/138870042.jpeg?width=460&height=260
AGENT,Residential Plot in new jewar royal city, 5.18 L,https://static.makaan.com/16/105851121/274/138869384.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 3.02 L,https://static.makaan.com/16/104995461/274/138923933.jpeg?width=460&height=260
AGENT,Residential Plot in new royal green city, 2.47 L,https://static.makaan.com/16/104995461/274/138923678.jpeg?width=460&height=260
AGENT,Residential Plot in royal green city, 3.15 L,https://static.makaan.com/16/105370612/274/138922384.jpeg?width=460&height=260
AGENT,Residential Plot in royal green city, 1.4 L,https://static.makaan.com/16/105370612/274/138922333.jpeg?width=460&height=260
AGENT,Residential Plot in royal dankaur city, 6 L,https://static.makaan.com/16/16538664/274/138922217.jpeg?width=460&height=260
AGENT,Residential Plot in royal dankaur city, 4 L,https://static.makaan.com/16/16538664/274/138921942.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 2 L,https://static.makaan.com/16/104851453/274/129650460.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 2 L,https://static.makaan.com/16/104851453/274/129648310.jpeg?width=460&height=260
AGENT,Residential Plot in new green city, 4 L,https://static.makaan.com/16/104851453/274/129647866.jpeg?width=460&height=260
AGENT,1 BHK Apartment in Shree Balaji Homes, 12.66 L,https://static.makaan.com/1/3060576/298/homes-bedroom-106857190.jpeg?width=460&height=260
AGENT,3 BHK Apartment in Omaxe Palm Greens, 61 L,https://static.makaan.com/17/16141607/281/119684573.jpeg?width=460&height=260
AGENT,3 BHK Apartment in Eldeco The Castle, 25 L,https://static.makaan.com/1/1447705/297/38063092.jpeg?width=460&height=260
AGENT,3 BHK Apartment in Investor Keshav Puram, 56.8 L,https://www.makaan.com/images/dummy/apartment-no-image.jpg
AGENT,3 BHK Apartment in One Leaf Troy, 61.69 L,https://static.makaan.com/1/645964/298/images-for-main-other-of-one-leaf-troy-1115534.jpeg?width=460&height=260
AGENT,3 BHK Apartment in Omson Nature Valley, 71.65 L,https://static.makaan.com/16/12881329/274/113700073.jpeg?width=460&height=260
AGENT,3 BHK Apartment in Omkar Royal Nest, 59.84 L,https://static.makaan.com/16/12881329/274/113699909.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 22.4 L,https://static.makaan.com/16/104995461/274/140020122.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.6 L,https://static.makaan.com/16/104995461/274/140020423.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 4.2 L,https://static.makaan.com/16/14921601/274/142373344.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 5.32 L,https://static.makaan.com/16/14921601/274/142373534.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 4.62 L,https://static.makaan.com/16/3532293/274/140551292.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 7.56 L,https://static.makaan.com/16/3532293/274/140551409.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 14.7 L,https://static.makaan.com/16/3532293/274/140551604.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 3.6 L,https://static.makaan.com/16/3532293/274/142588281.jpeg?width=460&height=260
BUILDER,Residential Plot in new royal city, 4.3 L,https://static.makaan.com/16/3532293/274/142588604.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 1.5 L,https://static.makaan.com/16/14921601/274/142587802.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 3 L,https://static.makaan.com/16/14921601/274/142587815.jpeg?width=460&height=260
AGENT,Residential Plot in new dankaur city, 5.5 L,https://static.makaan.com/16/14921601/274/142624836.jpeg?width=460&height=260
AGENT,Residential Plot in new dankaur city, 2.6 L,https://static.makaan.com/16/14921601/274/142625158.jpeg?width=460&height=260
AGENT,Residential Plot in new royal city, 6 L,https://static.makaan.com/16/104851453/274/142912388.jpeg?width=460&height=260
